_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3217607,324262084,23172073,0,2023-10-29T12:05:00,"300 Block Cedar Cswy Pittsburgh, PA 15212",N,East Allegheny,1,99,9999 9999 - (Misc. Incident): ,2304,1,1,-80.00090780760613,40.450893557101246
3217608,324264397,23172101,10,2023-10-29T12:35:00,"Wharton St & S 17th St Pittsburgh, PA 15203",N,South Side Flats,3,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1702,3,3,-79.98186326004237,40.43066566196307
3217609,324264684,23172128,99,2023-10-29T12:15:00,"400 Block Bailey Ave Pittsburgh, PA 15211",N,Glen Hazel,3,FOUND PROPERTY,9489 Found Property,1504,3,5,-79.99982070269678,40.42669473124323
3217610,324270912,23172206,0,2023-10-29T17:22:00,"4700 Block Monongahela St Pittsburgh, PA 15207",Y,Hazelwood,4,99,3503(b.1) Criminal Trespass - Simple Trespasser,1501,5,3,-79.94375259792729,40.41349899041416
3217611,324730112,23136626,26,2023-11-03T08:00:00,"300 Block Boulevard of the Allies Pittsburgh, PA 15222",Y,Central Business District,2,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,201,6,6,-80.00185666391744,40.43809912247293
3217612,324736615,23175536,27,2023-11-04T12:57:00,"Allegheny River Blvd & Washington Blvd Pittsburgh, PA 15147",N,Lincoln-Lemington-Belmar,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1201,7,2,-79.90784012297259,40.484251642825015
3217613,324737248,23175924,10,2023-11-05T12:21:00,"7900 Block Batavia St Pittsburgh, PA 15221",Y,East Hills,5,HARRASSMENT,2709(a) Harassment.,1306,9,2,-79.88543568792932,40.45345178556432
3217614,324743888,23175877,2,2023-11-05T10:11:00,Zone 3,Y,,3,RAPE,3121 Rape. / 3502 Burglary. / 2709(a) Harassment. / 2902 Unlawful Restraint. / 901 Criminal Attempt,,,,,
3217615,324745431,23176008,10,2023-11-05T14:45:00,"300 Block 5th Ave Pittsburgh, PA 15222",N,Central Business District,2,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",201,6,6,-80.00029037044739,40.440526190504364
3217616,324745455,23175995,6,2023-11-05T09:00:00,"300 Block 5th Ave Pittsburgh, PA 15222",N,Central Business District,2,THEFT FROM AUTO,3934 Theft from Vehicle,201,6,6,-80.00029037044739,40.440526190504364
3217617,324749619,23175759,23,2023-11-05T01:55:00,"E Carson St & S 17th St Pittsburgh, PA 15203",Y,South Side Flats,3,PUBLIC DRUNKENESS,5505 Public Drunkenness / 5507 Obstructing Highways and Passages. / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,1702,3,3,-79.98205089191548,40.42884289610576
3217618,324750994,23176066,18,2023-11-05T18:08:00,"Beltzhoover Ave & Chalfont St Pittsburgh, PA 15210",Y,Beltzhoover,3,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 4703 Operation of Vehicle without Official Certif. of Inspection / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3334 Turning Movements and Required Signals. / 1301 Registration and Certificate of Title Required.,1809,3,5,-79.99721879513125,40.41676006442919
3217619,324753028,23176095,0,2023-11-05T19:40:00,"1900 Block Noblestown Rd Pittsburgh, PA 15205",Y,Westwood,6,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment,2811,2,5,-80.05204204756394,40.43598383960359
3217620,324776186,23176288,27,2023-11-06T07:53:00,"31st St Brg & River Ave Pittsburgh, PA 15212",N,Spring Garden,1,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,2412,1,1,-79.97942454285402,40.46460156530076
3217621,-3548164595,23173131,99,2023-10-31T12:40:00,"2700 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,AIDED CASE,9497 Aided Case,2902,4,3,-79.97808109892492,40.3843384056868
3217622,324433013,23173149,11,2023-10-31T13:30:00,"5400 Block BROAD St Pittsburgh, PA 15206",N,Garfield,5,THEFT BY DECEPTION,3922 Theft by Deception.,1114,9,2,-79.93580716136063,40.46542010348031
3217623,324445748,23173279,10,2023-10-31T14:35:00,Zone 5,N,,5,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 3126 Indecent Assault.",,,,,
3217624,324457068,23173337,3,2023-10-31T19:40:00,"4700 Block Baum Blvd Pittsburgh, PA 15213",N,Bloomfield,5,ROBBERY OF MOTOR VEHICLE,3702 Robbery of Motor Vehicle. / 2702 Aggravated Assault. / 2705 Recklessly Endangering Another Person.,804,,,,
3217625,-3714003526,23173537,6,2023-11-01T06:15:00,"2300 Block Larkins Way Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM AUTO,3934 Theft from Vehicle,1609,3,3,-79.97314716295851,40.426960862031095
3217626,324478152,23173563,6,2023-11-01T08:20:00,"600 Block Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,201,6,6,-79.99740883167522,40.441533222252524
3217627,324494970,23173629,14,2023-11-01T08:00:00,"8100 Block Conemaugh St Pittsburgh, PA 15221",N,East Hills,5,CRIM MISCHIEF,3304 Criminal Mischief.,1306,9,2,-79.88303914432095,40.45482774841627
3217628,324499726,23173118,9,2023-10-31T11:14:00,"3rd Ave & Smithfield St Pittsburgh, PA 15222",N,Central Business District,2,TAMPER WITH/FAB PHYS EVIDENCE,4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,201,6,6,-79.99989132962422,40.438220057480564
3217629,324502671,23173645,14,2023-11-01T10:00:00,"1600 Block Denniston St Pittsburgh, PA 15217",N,Squirrel Hill North,4,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar)",1403,5,3,-79.91836026017552,40.44032430983206
3217630,324512429,23173667,6,2023-11-01T05:30:00,"5700 Block Holden St Pittsburgh, PA 15232",Y,Shadyside,4,THEFT FROM AUTO,3934 Theft from Vehicle / 9489 Found Property,705,,,,
3217631,324520728,23173744,99,2023-11-01T14:28:00,"900 Block Liberty Ave Pittsburgh, PA 15222",Y,Central Business District,2,FOUND PROPERTY,9489 Found Property,201,6,6,-79.99793948033764,40.44294530587832
3217632,324275602,23172225,99,2023-10-29T18:21:00,"1600 Block Naugle St Pittsburgh, PA 15207",Y,Lincoln Place,4,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),3102,,,,
3217633,324281085,23172306,15,2023-10-29T23:20:00,"Sandusky Ct & Henderson St Pittsburgh, PA 15212",N,Fineview,1,FIREARMS NOT TO BE CARRIED WO LICENSE,"6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3323 Stop Signs and Yield Signs. / 7513 Restriction on Alcoholic Beverages - Open Container / 4524 Windshield Obstructions and Wipers. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)",2509,6,1,-80.00540183454405,40.45921471309585
3217634,324323083,23172566,0,2023-10-30T11:45:00,"100 Block Rhine Pl Pittsburgh, PA 15212",N,Spring Hill-City View,1,99,9993 PFA Service with Weapons Supplement,2620,1,1,-79.99204184514898,40.46535964895462
3217635,324348887,23172675,0,2023-10-30T16:15:00,"6400 Block Station St Pittsburgh, PA 15206",N,Hazelwood,5,99,9093 Indirect Criminal Contempt,1501,9,2,-79.9187492236702,40.46105319255318
3217636,324273268,23172289,5,2023-10-29T01:45:00,"400 Block Knox Ave Pittsburgh, PA 15210",N,Allentown,3,BURGLARY,3502 Burglary. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1803,3,5,-79.99115219679621,40.419107999172034
3217637,324322651,23172524,99,2023-10-30T10:00:00,"100 Block 44th St Pittsburgh, PA 15201",N,Central Lawrenceville,2,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),901,7,2,-79.96281719043934,40.47348919954839
3217638,324333925,23172589,27,2023-10-30T12:10:00,"7300 Block Hamilton Ave Pittsburgh, PA 15208",N,Homewood South,5,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1303,9,2,-79.89564758083468,40.454024491261066
3217639,324339047,23172607,18,2023-10-30T12:45:00,"2700 Block Stafford St Pittsburgh, PA 15204",N,Sheraden,6,STOLEN PROPERTY - OTHER,"13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 6105(c)(9) Persons Not To Possess Use Manuf, Control Firearm",2018,2,5,-80.04814681539088,40.45454914280751
3217640,324349002,23172644,10,2023-10-30T14:10:00,"1400 Block Marshall Ave Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,HARRASSMENT,2709 Harassment (Non-Specific),2704,1,1,-80.02970226644126,40.46306534340484
3217641,324809520,23176065,0,2023-11-05T18:05:00,"800 Block California Ave Pittsburgh, PA 15212",N,California-Kirkbride,1,99,9999 9999 - (Misc. Incident): ,2507,6,1,-80.01711013520031,40.45965887673186
3217642,324844096,23176750,4,2023-11-07T00:10:00,"2800 Block Bedford Ave Pittsburgh, PA 15219",Y,Bedford Dwellings,2,AGG-ASSAULT,2702 Aggravated Assault.,509,6,3,-79.96942376102801,40.45201115525266
3217643,324867322,23176873,0,2023-11-07T09:00:00,"1200 Block Hodgkiss St Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,3503.B1II DEF. TRESPASS POSTED,2704,1,1,-80.0268902150362,40.467676484943155
3217644,324930477,23177074,10,2023-11-06T12:59:00,"6300 Block Waldron St Pittsburgh, PA 15217",N,Squirrel Hill South,4,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1408,5,3,-79.91806430950608,40.431662732878344
3217645,324934667,23177213,0,2023-11-07T10:39:00,"1000 Block Uvilla St Pittsburgh, PA 15220",N,Elliott,6,99,8106 Shots Fired,2020,2,5,-80.03830224359508,40.44557617288691
3217646,324937694,23177207,99,2023-11-07T19:29:00,"Wittman St Pittsburgh, PA 15220",N,Westwood,6,MENTAL 201/302,9498 302 (Mental),2811,2,5,-80.04513824714788,40.4339113114673
3217647,324575279,23174164,10,2023-11-01T20:40:00,"600 Block Pressley St Pittsburgh, PA 15212",Y,East Allegheny,1,SIMPLE ASSAULT,2701 Simple Assault.,2304,1,1,-79.99867967214155,40.45221882271537
3217648,324582775,23174201,99,2023-11-02T11:15:00,"500 Block N Braddock Ave Pittsburgh, PA 15208",N,Homewood South,5,AIDED CASE,9497 Aided Case,1303,9,3,-79.89743199207096,40.442196474895674
3217649,324593925,23174221,18,2023-11-02T11:01:00,"4200 Block Steubenville  Pike Pittsburgh, PA 15205",Y,Central Business District,OSC,STOLEN PROPERTY - OTHER,13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance,201,,,-80.08802140541594,40.440144293891386
3217650,324611862,23174394,6,2023-11-02T16:30:00,"800 Block Chetopa St Pittsburgh, PA 15204",N,Sheraden,6,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2022,2,5,-80.05636614339086,40.45309208768163
3217651,324616812,23174444,0,2023-11-02T18:52:00,"2100 Block East Hills Dr Pittsburgh, PA 15221",Y,Lincoln-Lemington-Belmar,5,99,9093 Indirect Criminal Contempt,1201,,,,
3217652,324619132,23174469,24,2023-11-02T18:35:00,"800 Block E Warrington Ave Pittsburgh, PA 15210",Y,Allentown,3,DISORDERLY CONDUCT,5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,1803,3,5,-79.99370505437578,40.42180225515111
3217653,324621153,23174510,99,2023-11-02T21:09:00,"1500 Block Hatteras St Pittsburgh, PA 15212",N,Troy Hill,1,AIDED CASE,9497 Aided Case,2406,1,1,-79.98564876213783,40.46213958869441
3217654,324374688,23172855,0,2023-10-31T00:05:00,"3000 Block Allendale St Pittsburgh, PA 15204",N,Sheraden,6,99,9999 9999 - (Misc. Incident): ,2022,,,,
3217655,324445297,23173269,18,2023-10-31T17:04:00,"Citron Way & Hazlip Way Pittsburgh, PA 15212",Y,Central North Side,1,STOLEN PROPERTY - OTHER,13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 9501 Bench Warrant,2206,1,1,-80.00629552929806,40.45603477265757
3217656,324452467,23173357,6,2023-10-31T20:17:00,"1900 Block Tustin St Pittsburgh, PA 15219",N,Bluff,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304 Criminal Mischief. / 901 Criminal Attempt,103,,,,
3217657,324457304,23173403,6,2023-10-31T21:00:00,"1400 Block Evandale Rd Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 2706 Terroristic Threats. / 2709 Harassment (Non-Specific) / 3304 Criminal Mischief. / 2709(b) Stalking,2715,1,1,-80.03204662408943,40.47017271149086
3217658,324458526,23173445,14,2023-11-01T00:10:00,"2400 Block California Ave Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2704,1,1,-80.03200362089706,40.46387920366729
3217659,324374740,23172864,6,2023-10-30T22:00:00,"200 Block 40th St Pittsburgh, PA 15201",N,Central Lawrenceville,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,902,,,,
3217660,324376428,23172628,6,2023-10-30T14:52:00,"6400 Block Penn Ave Pittsburgh, PA 15206",N,East Liberty,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1115,9,2,-79.91743506731456,40.45751349471281
3217661,324397311,23173005,0,2023-10-31T09:06:00,"500 Block Crane Ave Pittsburgh, PA 15216",N,Beechview,6,99,9999 9999 - (Misc. Incident): ,1916,4,5,-80.02051091700012,40.41706415309182
3217662,324968356,23177455,99,2023-11-08T09:30:00,"300 Block Cedar Ave Pittsburgh, PA 15212",Y,East Allegheny,1,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,2304,1,1,-80.00090780760613,40.450893557101246
3217663,324988724,23177554,0,2023-11-08T12:30:00,"1400 Block Chicago St Pittsburgh, PA 15214",N,Northview Heights,1,99,9994 PFA Service,2609,,,,
3217664,-3548164752,23177616,27,2023-11-08T09:00:00,"100 Block Hallock St Pittsburgh, PA 15211",N,Mount Washington,3,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1903,,,,
3217665,325010809,23177202,10,2023-11-08T16:20:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,Central Business District,6,SIMPLE ASSAULT,2701 Simple Assault.,1916,6,6,-79.99688178462712,40.43480407292362
3217666,325016534,23177644,27,2023-11-08T15:35:00,"5th Ave & Darragh St Pittsburgh, PA 15213",N,West Oakland,4,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,402,3,3,-79.96016834941912,40.44055453489371
3217667,325021253,23177681,10,2023-11-08T16:44:00,"1100 Block Crucible St Pittsburgh, PA 15220",Y,Crafton Heights,6,RECKLESSLY ENDANGER ANOTH PER,2706 Terroristic Threats. / 2705 Recklessly Endangering Another Person. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 2701(b)(2) Simple Assault -  Child Under 12 / Adult 21 Or Older,2814,2,5,-80.0427454203137,40.444162886072554
3217668,-3589024645,23174590,6,2023-11-02T23:59:00,"1600 Block Dagmar Ave Pittsburgh, PA 15216",N,Beechview,6,THEFT FROM AUTO,3934 Theft from Vehicle,1920,,,,
3217669,324636709,23174692,6,2023-11-03T01:00:00,"10 Block E Carson St Pittsburgh, PA 15219",N,South Shore,3,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1921,3,5,-80.00372126388174,40.43200301233482
3217670,324637425,23174701,14,2023-11-03T06:25:00,"1800 Block Fallowfield Ave Pittsburgh, PA 15216",N,Beechview,6,CRIM MISCHIEF,3304 Criminal Mischief.,1920,4,5,-80.02376558282587,40.40745652032597
3217671,324643532,23174739,6,2023-11-01T18:00:00,"4100 Block Willow St Pittsburgh, PA 15201",Y,Central Lawrenceville,2,THEFT,3921 Theft by Unlawful Taking or Disposition. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,201,7,2,-79.96411365905745,40.47152044786417
3217672,324645720,23174759,6,2023-11-03T09:00:00,"3100 Block Penn Ave Pittsburgh, PA 15201",N,Strip District,2,THEFT FROM AUTO,3934 Theft from Vehicle / 3304 Criminal Mischief.,203,7,6,-79.97104130705479,40.459723053217836
3217673,324671690,23174916,0,2023-11-03T14:30:00,"2900 Block Mullins St Pittsburgh, PA 15212",N,Marshall-Shadeland,1,99,9994 PFA Service,2715,1,1,-80.03196305709707,40.470411324021036
3217674,324681851,23175018,14,2023-11-02T18:45:00,"7800 Block Hamilton Ave Pittsburgh, PA 15221",N,Homewood South,5,CRIM MISCHIEF,3304 Criminal Mischief.,1304,9,2,-79.8874584891841,40.45219898390107
3217675,324511645,23173724,6,2023-11-01T13:30:00,"2200 Block Arlington    (Chuong's Market) Ave Pittsburgh, PA 15210",N,Arlington,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1603,3,3,-79.97594583933564,40.41715805783008
3217676,324544747,23173894,0,2023-11-01T18:24:00,"5200 Block 2nd Ave Pittsburgh, PA 15207",N,Hazelwood,4,99,9999 9999 - (Misc. Incident): Missing Juvnile/ returned home.,1515,5,3,-79.94318595287939,40.40594262458715
3217677,324545395,23173574,10,2023-11-01T03:00:00,"3500 Block Forbes Ave Pittsburgh, PA 15213",N,Central Oakland,4,HARRASSMENT,2709(a) Harassment.,405,3,3,-79.9594017952845,40.43980098966453
3217678,324580536,23173360,4,2023-10-31T20:31:00,"1200 Block Western Ave Pittsburgh, PA 15233",Y,Northview Heights,1,AGG-ASSAULT,2702 Aggravated Assault.,2108,6,1,-80.0219684615574,40.4512177173984
3217679,324629026,23174585,18,2023-11-03T00:15:00,"S 18th St & Wrights Way Pittsburgh, PA 15203",Y,South Side Flats,3,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance,1702,3,3,-79.98051702355853,40.42923634388188
3217680,-3646541489,23173287,10,2023-10-31T17:59:00,"2000 Block Sarah St Pittsburgh, PA 15203",Y,Central Business District,2,HARRASSMENT,2709(a) Harassment. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,201,3,3,-79.97759969192273,40.42754982150543
3217681,324450481,23173211,10,2023-10-31T16:00:00,"2600 Block Sidney St Pittsburgh, PA 15203",Y,South Side Flats,3,HARRASSMENT,2709(a) Harassment.,1609,,,,
3217682,324450534,23173277,27,2023-10-31T04:00:00,"90 Block Knox Ave Pittsburgh, PA 15210",N,Knoxville,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,3001,3,5,-79.99057571113677,40.4158818370914
3217683,324477002,23173566,14,2023-11-01T08:05:00,"700 Block N Beatty St Pittsburgh, PA 15206",N,East Liberty,5,CRIM MISCHIEF,3304 Criminal Mischief.,1113,,,,
3217684,324493209,23173647,0,2023-11-04T11:48:00,"700 Block 2nd Ave Pittsburgh, PA 15219",N,Bluff,2,99,9999 9999 - (Misc. Incident): SVP Community Notification,103,6,6,-79.99459104985328,40.435334670473395
3217685,324495062,23173606,99,2023-11-01T10:15:00,"1700 Block Brownsville Rd Pittsburgh, PA 15210",Y,Carrick,3,MENTAL 201/302,9498 302 (Mental) / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,2902,4,3,-79.98896443921457,40.39839942640447
3217686,325031302,23177850,99,2023-11-08T21:40:00,"50 Block 11th St Pittsburgh, PA 15219",N,Central Business District,2,MENTAL 201/302,9498 302 (Mental),201,3,3,-79.98767553769906,40.42896749627302
3217687,325102302,23178181,0,2023-11-09T15:00:00,"200 Block Bear Run Dr Pittsburgh, PA 15237",N,Outside City,OSC,99,9994 PFA Service,5599,,,-80.0803148593271,40.54940573742761
3217688,325104240,23177852,14,2023-11-08T23:51:00,"1400 Block N Homewood Ave Pittsburgh, PA 15208",N,Homewood North,5,CRIM MISCHIEF,3304 Criminal Mischief. / 607.03 Discharging Firearm or Airgun,1302,9,2,-79.8947327636471,40.46088510225195
3217689,325124357,23178389,14,2023-11-09T21:52:00,"600 Block Liberty Ave Pittsburgh, PA 15222",Y,Central Business District,2,INJURY/TAMP/FIRE APP-HYD-ETC,3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s) / 5505 Public Drunkenness / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,201,6,6,-80.00162376467925,40.441780954713906
